Project,Rosette,Consistency,Minimize,DisallowCycles,Time,NDeps,Status
@babel_plugin-transform-template-literals,False,,,,84.6964840888977,1,success
path-is-absolute,False,,,,376.1047239303589,0,success
strip-indent,False,,,,361.1513361930847,1,success
@babel_plugin-syntax-optional-catch-binding,False,,,,90.47954964637756,1,success
@babel_plugin-proposal-numeric-separator,False,,,,105.46461725234985,47,success
yargs,False,,,,484.9579164981842,15,success
@babel_plugin-proposal-object-rest-spread,False,,,,121.57729768753052,50,success
ssri,False,,,,403.3275911808014,2,success
bl,False,,,,10.458255767822266,8,success
mississippi,False,,,,115.79083299636841,35,success
fastq,False,,,,7.442955732345581,1,success
@babel_preset-modules,False,,,,312.1960573196411,65,success
babel-plugin-jest-hoist,False,,,,175.87104964256287,19,success
querystringify,False,,,,471.02604246139526,0,success
etag,False,,,,198.94029545783997,0,success
ajv,False,,,,329.23218035697937,5,success
get-caller-file,False,,,,41.15086317062378,0,success
source-map-url,False,,,,115.7521026134491,0,success
@babel_helper-builder-binary-assignment-operator-visitor,False,,,,17.847342014312744,4,success
tapable,False,,,,514.4423534870148,0,success
esrecurse,False,,,,557.4819011688232,1,success
ws,False,,,,101.963369846344,0,success
browser-process-hrtime,False,,,,2.890835762023926,0,success
is-buffer,False,,,,215.15964317321777,0,success
v8-to-istanbul,False,,,,,0,ETARGET
ts-node,False,,,,,0,ERESOLVE
functional-red-black-tree,False,,,,10.930044174194336,0,success
es-abstract,False,,,,557.3985764980316,28,success
xtend,False,,,,24.54112148284912,0,success
load-json-file,False,,,,14.858958721160889,0,success
pkg-up,False,,,,533.984706401825,6,success
supports-hyperlinks,False,,,,489.40886092185974,2,success
combined-stream,False,,,,29.250332355499268,1,success
jest,False,,,,5.533607721328735,328,success
is-extglob,False,,,,187.7029504776001,0,success
jest-runner,False,,,,131.529123544693,268,success
chownr,False,,,,583.7217195034027,0,success
yallist,False,,,,347.4990727901459,0,success
call-bind,False,,,,518.1747930049896,4,success
cookie-signature,False,,,,226.6453776359558,0,success
asn1.js,False,,,,453.50401639938354,4,success
minimalistic-crypto-utils,False,,,,15.437411069869995,0,success
leven,False,,,,599.2128081321716,0,success
at-least-node,False,,,,8.758237361907959,0,success
copy-concurrently,False,,,,324.5442223548889,27,success
rimraf,False,,,,247.80714869499207,11,success
y18n,False,,,,352.4077033996582,0,success
xml-name-validator,False,,,,316.30624985694885,0,success
dot-prop,False,,,,385.1386413574219,1,success
ansi-styles,False,,,,5.69504189491272,0,success
object-is,False,,,,543.2907335758209,7,success
@babel_helper-simple-access,False,,,,22.90845799446106,3,success
bindings,False,,,,9.035222053527832,1,success
fragment-cache,False,,,,199.63613772392273,1,success
node-int64,False,,,,261.7835011482239,0,success
type-detect,False,,,,427.6600151062012,0,success
is-promise,False,,,,4.7495973110198975,0,success
map-obj,False,,,,292.55567812919617,0,success
@babel_plugin-transform-exponentiation-operator,False,,,,106.11510705947876,6,success
abbrev,False,,,,360.151319026947,0,success
@babel_plugin-transform-function-name,False,,,,107.5248475074768,17,success
@babel_helper-wrap-function,False,,,,101.53636980056763,26,success
global-dirs,False,,,,290.24375581741333,1,success
pify,False,,,,488.04514241218567,0,success
walker,False,,,,24.916829347610474,2,success
@webassemblyjs_helper-module-context,False,,,,31.430957078933716,10,success
unbox-primitive,False,,,,487.4573669433594,13,success
minimatch,False,,,,38.58347463607788,3,success
run-parallel,False,,,,312.085812330246,1,success
jsonfile,False,,,,358.91314792633057,1,success
utils-merge,False,,,,81.3331527709961,0,success
duplexer3,False,,,,41.200669050216675,0,success
wrappy,False,,,,132.8985161781311,0,success
acorn-globals,False,,,,32.987802267074585,2,success
expand-brackets,False,,,,155.5101683139801,53,success
symbol-tree,False,,,,440.9428174495697,0,success
eslint-utils,False,,,,,0,ERESOLVE
require-from-string,False,,,,158.3851671218872,0,success
sax,False,,,,514.7372124195099,0,success
arr-union,False,,,,386.9868803024292,0,success
next-tick,False,,,,15.277212142944336,0,success
websocket-driver,False,,,,50.99344992637634,3,success
icss-utils,False,,,,218.0047996044159,0,success
is-boolean-object,False,,,,183.84024477005005,6,success
object-assign,False,,,,402.1886866092682,0,success
@babel_plugin-proposal-nullish-coalescing-operator,False,,,,117.0158019065857,47,success
tr46,False,,,,314.17268562316895,1,success
fast-json-stable-stringify,False,,,,151.83928179740906,0,success
readdirp,False,,,,325.9970645904541,1,success
parallel-transform,False,,,,7.350042343139648,9,success
acorn-walk,False,,,,1.7067978382110596,0,success
@babel_compat-data,False,,,,5.897660732269287,0,success
path-browserify,False,,,,17.29738759994507,0,success
@babel_helper-module-transforms,False,,,,85.36877202987671,31,success
mime-types,False,,,,380.37769508361816,1,success
node-modules-regexp,False,,,,551.6213023662567,0,success
figures,False,,,,260.64827132225037,2,success
fs-write-stream-atomic,False,,,,473.63285994529724,11,success
commander,False,,,,435.8632125854492,0,success
eslint-visitor-keys,False,,,,192.01957035064697,0,success
to-regex,False,,,,342.2483549118042,13,success
supports-color,False,,,,424.34851336479187,1,success
require-directory,False,,,,66.19045042991638,0,success
is-regex,False,,,,177.02276372909546,6,success
async,False,,,,6.140039920806885,0,success
slice-ansi,False,,,,460.1764051914215,2,success
accepts,False,,,,467.0753378868103,3,success
@babel_plugin-syntax-json-strings,False,,,,156.53384828567505,1,success
content-type,False,,,,463.88922786712646,0,success
babel-plugin-istanbul,False,,,,526.0698773860931,79,success
isobject,False,,,,49.292858600616455,0,success
camel-case,False,,,,4.4781224727630615,4,success
globby,False,,,,230.14296507835388,23,success
@babel_helper-explode-assignable-expression,False,,,,68.05617809295654,3,success
pirates,False,,,,559.8125879764557,1,success
@webassemblyjs_wast-parser,False,,,,38.57503294944763,9,success
jest-util,False,,,,15.637006521224976,17,success
through2,False,,,,324.18905544281006,5,success
babel-runtime,False,,,,39.43327355384827,2,success
vm-browserify,False,,,,350.016535282135,0,success
onetime,False,,,,471.35436034202576,1,success
@babel_plugin-syntax-jsx,False,,,,148.4690227508545,1,success
clone-deep,False,,,,144.34475898742676,4,success
p-each-series,False,,,,468.1531174182892,0,success
@babel_helper-plugin-utils,False,,,,7.9549880027771,0,success
diff-sequences,False,,,,31.597553253173828,0,success
prettier,False,,,,3.8817389011383057,0,success
ecc-jsbn,False,,,,3.970168113708496,1,success
is-obj,False,,,,223.29911971092224,0,success
@xtuc_ieee754,False,,,,18.340943813323975,0,success
whatwg-encoding,False,,,,325.72878980636597,2,success
array-uniq,False,,,,15.38290524482727,0,success
regexp.prototype.flags,False,,,,512.4229595661163,7,success
safer-buffer,False,,,,424.73348665237427,0,success
@jest_source-map,False,,,,24.503794193267822,3,success
toidentifier,False,,,,134.98440289497375,0,success
stack-utils,False,,,,,0,ETARGET
is-bigint,False,,,,149.27821731567383,1,success
setimmediate,False,,,,498.0365183353424,0,success
oauth-sign,False,,,,2.0505824089050293,0,success
upath,False,,,,347.53787446022034,0,success
@babel_plugin-transform-async-to-generator,False,,,,134.61815762519836,31,success
parseurl,False,,,,93.24721026420593,0,success
use,False,,,,431.9762418270111,0,success
node-releases,False,,,,3.761714220046997,0,success
semver,False,,,,429.5619204044342,2,success
big.js,False,,,,1.809906244277954,0,success
camelcase-keys,False,,,,11.75489616394043,4,success
postcss-modules-scope,False,,,,580.6144604682922,3,success
@webassemblyjs_floating-point-hex-parser,False,,,,1.611189365386963,0,success
iconv-lite,False,,,,67.72117781639099,1,success
is-negative-zero,False,,,,120.38969492912292,0,success
moment,False,,,,434.83198976516724,0,success
file-type,False,,,,5.724491834640503,11,success
safe-buffer,False,,,,429.4038598537445,0,success
regex-not,False,,,,333.3184552192688,7,success
enquirer,False,,,,109.96744966506958,1,success
reusify,False,,,,399.6438145637512,0,success
optionator,False,,,,48.222044229507446,6,success
@sinonjs_fake-timers,False,,,,299.8199348449707,2,success
json-stable-stringify-without-jsonify,False,,,,15.896750688552856,0,success
mimic-fn,False,,,,412.5755639076233,0,success
finalhandler,False,,,,152.000652551651,9,success
quick-lru,False,,,,315.1465835571289,0,success
queue-microtask,False,,,,324.59495997428894,0,success
html-escaper,False,,,,67.40275645256042,0,success
@webassemblyjs_wasm-gen,False,,,,35.5050585269928,10,success
asap,False,,,,271.51055359840393,0,success
get-stream,False,,,,17.368960857391357,0,success
querystring-es3,False,,,,107.5124819278717,0,success
acorn-jsx,False,,,,7.9253668785095215,0,success
aws4,False,,,,63.18532109260559,0,success
process-nextick-args,False,,,,31.365482330322266,0,success
query-string,False,,,,568.467859506607,4,success
verror,False,,,,17.00147008895874,3,success
base,False,,,,483.1998345851898,36,success
clone,False,,,,265.18200182914734,0,success
unicode-match-property-ecmascript,False,,,,244.47111582756042,2,success
anymatch,False,,,,356.32408690452576,2,success
is-string,False,,,,175.35022854804993,2,success
browserslist,False,,,,28.129873752593994,5,success
debug,False,,,,312.51470375061035,1,success
is-binary-path,False,,,,455.7976427078247,1,success
filesize,False,,,,576.7703144550323,0,success
is-descriptor,False,,,,37.44373106956482,0,success
nanoid,False,,,,3.5087194442749023,0,success
console-browserify,False,,,,419.3852472305298,0,success
from2,False,,,,31.194751739501953,8,success
log-symbols,False,,,,6.737403392791748,7,success
jest-resolve-dependencies,False,,,,,0,ETARGET
object.entries,False,,,,439.7164387702942,31,success
express,False,,,,145.6419816017151,49,success
cross-spawn,False,,,,411.8323404788971,5,success
move-concurrently,False,,,,399.2125496864319,28,success
arr-flatten,False,,,,4.887977361679077,0,success
gensync,False,,,,1.7913458347320557,0,success
caniuse-lite,False,,,,5.313685655593872,0,success
node-forge,False,,,,506.10517954826355,0,success
repeat-string,False,,,,465.5283417701721,0,success
is-typedarray,False,,,,8.659997463226318,0,success
is-plain-obj,False,,,,14.59623408317566,0,success
@babel_helper-function-name,False,,,,39.89634966850281,16,success
interpret,False,,,,593.0714259147644,0,success
@babel_helper-annotate-as-pure,False,,,,9.523250579833984,3,success
path-exists,False,,,,526.0910861492157,0,success
array.prototype.flat,False,,,,547.7443888187408,31,success
on-headers,False,,,,570.1085047721863,0,success
sprintf-js,False,,,,318.29057931900024,0,success
@babel_plugin-transform-property-literals,False,,,,115.45828366279602,1,success
is-plain-object,False,,,,250.38075757026672,0,success
jest-cli,False,,,,,0,ETARGET
babel-plugin-polyfill-corejs3,False,,,,350.8517589569092,60,success
@babel_plugin-transform-shorthand-properties,False,,,,99.61671876907349,1,success
randomfill,False,,,,458.10200572013855,2,success
@webassemblyjs_helper-buffer,False,,,,79.67225480079651,0,success
is-docker,False,,,,421.38487815856934,0,success
stream-shift,False,,,,387.11217856407166,0,success
@jest_console,False,,,,,0,ETARGET
lodash.memoize,False,,,,1.3142828941345215,0,success
locate-path,False,,,,442.3539423942566,3,success
atob,False,,,,2.2647502422332764,0,success
sane,False,,,,299.36346673965454,40,success
map-cache,False,,,,34.26354622840881,0,success
universalify,False,,,,253.9610152244568,0,success
@babel_plugin-proposal-optional-chaining,False,,,,193.35587525367737,48,success
destroy,False,,,,143.93756818771362,0,success
strict-uri-encode,False,,,,399.81436252593994,0,success
@webassemblyjs_ieee754,False,,,,7.3564653396606445,1,success
object.values,False,,,,528.1554064750671,31,success
domexception,False,,,,245.01503014564514,1,success
diff,False,,,,581.222953081131,0,success
error-ex,False,,,,288.8530180454254,1,success
fast-deep-equal,False,,,,151.09349060058594,0,success
enhanced-resolve,False,,,,199.56210064888,2,success
nwsapi,False,,,,1.953434944152832,0,success
bluebird,False,,,,437.3157467842102,0,success
deep-is,False,,,,14.375182867050171,0,success
@istanbuljs_schema,False,,,,6.171286344528198,0,success
style-loader,False,,,,439.4152693748474,0,success
jest-leak-detector,False,,,,34.844162940979004,5,success
expect,False,,,,,0,ETARGET
statuses,False,,,,395.8944799900055,0,success
watchpack,False,,,,310.58899664878845,2,success
axios,False,,,,549.6881160736084,1,success
validate-npm-package-license,False,,,,49.820908069610596,4,success
has-symbols,False,,,,8.03098177909851,0,success
is-path-cwd,False,,,,250.34649634361267,0,success
string_decoder,False,,,,76.74125218391418,1,success
argparse,False,,,,590.167638540268,0,success
csstype,False,,,,554.4823970794678,0,success
mime-db,False,,,,436.5445487499237,0,success
yocto-queue,False,,,,416.4746961593628,0,success
kind-of,False,,,,468.0936095714569,0,success
yaml,False,,,,385.1806266307831,0,success
miller-rabin,False,,,,10.825057744979858,2,success
is-path-in-cwd,False,,,,218.85693836212158,1,success
body-parser,False,,,,542.1085224151611,21,success
psl,False,,,,512.0682966709137,0,success
minimalistic-assert,False,,,,2.551647901535034,0,success
@babel_helper-create-class-features-plugin,False,,,,335.613525390625,30,success
rxjs,False,,,,,0,ERESOLVE
ansi-colors,False,,,,490.2387912273407,0,success
request-promise-core,False,,,,540.4302740097046,1,success
esprima,False,,,,250.47422528266907,0,success
loader-runner,False,,,,276.77948331832886,0,success
@sindresorhus_is,False,,,,186.63193273544312,0,success
stream-browserify,False,,,,466.29100608825684,5,success
json-stringify-safe,False,,,,171.6205084323883,0,success
@webassemblyjs_wasm-parser,False,,,,66.08606243133545,10,success
sockjs-client,False,,,,476.71894574165344,14,success
globals,False,,,,251.87347149848938,1,success
mixin-deep,False,,,,60.96246290206909,0,success
htmlparser2,False,,,,546.5500574111938,6,success
@babel_plugin-proposal-logical-assignment-operators,False,,,,86.74290132522583,47,success
autoprefixer,False,,,,42.18102550506592,10,success
