Project,Rosette,AuditFix,Consistency,Minimize,DisallowCycles,Time,NDeps,CVE,Status
color-string,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.307939052581787,3,0,success
retry,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.4131901264190674,0,0,success
cyclist,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2079949378967285,0,0,success
copy-descriptor,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.208139419555664,0,0,success
jest-message-util,True,,pip,"min_num_deps,min_oldness",allow_cycles,,0,0,unsat
repeat-element,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.208719253540039,0,0,success
path-browserify,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2098827362060547,0,0,success
string_decoder,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.3074650764465332,1,0,success
@babel_plugin-proposal-json-strings,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.4092206954956055,2,0,success
defer-to-connect,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.206653118133545,0,0,success
array-flatten,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.5132193565368652,0,0,success
sisteransi,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.210885763168335,0,0,success
supports-color,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.207073450088501,1,0,success
@babel_plugin-transform-typeof-symbol,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2082130908966064,1,0,success
@babel_plugin-proposal-dynamic-import,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2084994316101074,2,0,success
prelude-ls,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.206207513809204,0,0,success
is-directory,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.5082769393920898,0,0,success
snapdragon-util,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.6090672016143799,1,0,success
punycode,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.4139845371246338,0,0,success
fast-json-stable-stringify,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.514214038848877,0,0,success
mime-db,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2097134590148926,0,0,success
convert-source-map,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.206904411315918,1,0,success
react,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.3066864013671875,3,0,success
file-entry-cache,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.8085658550262451,14,0,success
istanbul-lib-source-maps,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.4066059589385986,4,0,success
reusify,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.1068508625030518,0,0,success
constants-browserify,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.1080310344696045,0,0,success
@babel_helper-optimise-call-expression,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.4070816040039062,3,0,success
object.getownpropertydescriptors,True,,pip,"min_num_deps,min_oldness",allow_cycles,3.1075804233551025,18,0,success
@xtuc_long,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.1076281070709229,0,0,success
serialize-javascript,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.3102309703826904,2,0,success
test-exclude,True,,pip,"min_num_deps,min_oldness",allow_cycles,2.010141134262085,12,0,success
union-value,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.406416893005371,4,0,success
aws-sign2,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2063071727752686,0,0,success
supports-hyperlinks,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.8074252605438232,2,0,success
@babel_plugin-transform-shorthand-properties,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2077126502990723,1,0,success
array-includes,True,,pip,"min_num_deps,min_oldness",allow_cycles,4.224652528762817,19,0,success
@babel_helper-function-name,True,,pip,"min_num_deps,min_oldness",allow_cycles,2.308544874191284,15,0,success
cache-base,True,,pip,"min_num_deps,min_oldness",allow_cycles,,0,0,unsat
run-queue,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.408695936203003,1,0,success
capture-exit,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.3087732791900635,1,0,success
p-limit,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.3077969551086426,1,0,success
clean-css,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.3075816631317139,1,0,success
p-each-series,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.208014965057373,0,0,success
ipaddr.js,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.1074469089508057,0,0,success
sax,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.1080260276794434,0,0,success
kleur,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.4058899879455566,0,0,success
pkg-dir,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.4065406322479248,6,0,success
getpass,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.207549810409546,1,0,success
stealthy-require,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2106359004974365,0,0,success
fs-minipass,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2074849605560303,2,0,success
tapable,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.6092047691345215,0,0,success
loose-envify,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.7088077068328857,1,0,success
escalade,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.508439540863037,0,0,success
@babel_helper-skip-transparent-expression-wrappers,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.4085874557495117,3,0,success
balanced-match,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2083024978637695,0,0,success
eslint-visitor-keys,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.50673246383667,0,0,success
fs-write-stream-atomic,True,,pip,"min_num_deps,min_oldness",allow_cycles,4.218061208724976,4,0,success
exec-sh,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2075631618499756,0,0,success
@babel_code-frame,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.80832839012146,9,0,success
symbol-observable,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.1073198318481445,0,0,success
is-obj,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.1078643798828125,0,0,success
is-absolute-url,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.4100720882415771,0,0,success
dir-glob,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2053859233856201,1,0,success
jest,True,,pip,"min_num_deps,min_oldness",allow_cycles,,0,0,unexpected
got,True,,pip,"min_num_deps,min_oldness",allow_cycles,,0,0,unsat
object.values,True,,pip,"min_num_deps,min_oldness",allow_cycles,2.807938814163208,25,0,success
@jest_transform,True,,pip,"min_num_deps,min_oldness",allow_cycles,,0,0,unexpected
mdn-data,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.1064069271087646,0,0,success
domain-browser,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2102057933807373,0,0,success
object.assign,True,,pip,"min_num_deps,min_oldness",allow_cycles,2.114004135131836,6,0,success
diff,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.1079068183898926,0,0,success
forever-agent,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.207914113998413,0,0,success
jest-each,True,,pip,"min_num_deps,min_oldness",allow_cycles,,0,0,unsat
walker,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.7078468799591064,1,0,success
ansi-styles,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.311145544052124,0,0,success
postcss-modules-values,True,,pip,"min_num_deps,min_oldness",allow_cycles,1.2073428630828857,1,0,success
stream-each,True,,pip,"min_num_deps,min_oldness",allow_cycles,2.2115747928619385,3,0,success
jest-validate,True,,pip,"min_num_deps,min_oldness",allow_cycles,,0,0,unsat
